,Issue_date,Name,Name_of_Issuer,CUSIP,Shares
2421,2013-08-13,ADVANCE_CAPITAL_I_INC,AMERICAN EXPRESS COMPANY,025816109,"12,500"
2422,2013-08-13,ADVANCE_CAPITAL_I_INC,"BED BATH & BEYOND, INC.*",075896100,"9,000"
2423,2013-08-13,ADVANCE_CAPITAL_I_INC,BE AEROSPACE INC,073302101,"10,100"
2424,2013-08-13,ADVANCE_CAPITAL_I_INC,"FRANKLIN RESOURCES, INC.",354613101,"5,920"
2425,2013-08-13,ADVANCE_CAPITAL_I_INC,GENERAL CABLE CORP,369300108,"8,400"
2426,2013-08-13,ADVANCE_CAPITAL_I_INC,BAKER HUGHES INC.,057224107,"17,880"
2427,2013-08-13,ADVANCE_CAPITAL_I_INC,BIO-RAD LABORATORIES,090572207,"3,100"
2428,2013-08-13,ADVANCE_CAPITAL_I_INC,"BANK OF NEW YORK COMPANY, INC.",064058100,"29,630"
2429,2013-08-13,ADVANCE_CAPITAL_I_INC,BLACKROCK INC,09247X101,"3,400"
2430,2013-08-13,ADVANCE_CAPITAL_I_INC,BRE PROPERTIES INC,05564E106,"7,300"
2431,2013-08-13,ADVANCE_CAPITAL_I_INC,BROWN & BROWN INC,115236101,"11,500"
2432,2013-08-13,ADVANCE_CAPITAL_I_INC,PEABODY ENERGY,704549104,"39,000"
2433,2013-08-13,ADVANCE_CAPITAL_I_INC,BALLY TECHNOLOGIES,05874B107,"3,800"
2434,2013-08-13,ADVANCE_CAPITAL_I_INC,CABELA'S INC,126804301,"4,500"
2435,2013-08-13,ADVANCE_CAPITAL_I_INC,"CARDINAL HEALTH, INC.",14149Y108,"17,070"
2436,2013-08-13,ADVANCE_CAPITAL_I_INC,CHEESECAKE FACTORY,163072101,"4,800"
2437,2013-08-13,ADVANCE_CAPITAL_I_INC,CATERPILLER INC.,149123101,"9,850"
2438,2013-08-13,ADVANCE_CAPITAL_I_INC,CBOE HOLDINGS INC,12503M108,"5,100"
2439,2013-08-13,ADVANCE_CAPITAL_I_INC,CABOT CORP.,127055101,"9,000"
2440,2013-08-13,ADVANCE_CAPITAL_I_INC,"CADENCE DESIGN SYSTEMS, INC.",127387108,"35,700"
2441,2013-08-13,ADVANCE_CAPITAL_I_INC,CELGENE CORP.,151020104,"10,380"
2442,2013-08-13,ADVANCE_CAPITAL_I_INC,CERNER CORP,156782104,"6,550"
2443,2013-08-13,ADVANCE_CAPITAL_I_INC,CHURCH & DWIGHT INC,171340102,"13,200"
2444,2013-08-13,ADVANCE_CAPITAL_I_INC,CHICO'S FAS INC.,168615102,"16,600"
2445,2013-08-13,ADVANCE_CAPITAL_I_INC,CORELOGIC INC,21871D103,"9,200"
2446,2013-08-13,ADVANCE_CAPITAL_I_INC,CLEAN HARBORS INC,184496107,"7,500"
2447,2013-08-13,ADVANCE_CAPITAL_I_INC,COMMERICAL METALS CO,201723103,"11,800"
2448,2013-08-13,ADVANCE_CAPITAL_I_INC,COMCAST CORP,20030N101,"30,420"
2449,2013-08-13,ADVANCE_CAPITAL_I_INC,Cummins Inc,231021106,"5,670"
2450,2013-08-13,ADVANCE_CAPITAL_I_INC,CINEMARK HOLDINGS IN,17243V102,"18,900"
2451,2013-08-13,ADVANCE_CAPITAL_I_INC,CON-WAY INC.,205944101,"8,900"
2452,2013-08-13,ADVANCE_CAPITAL_I_INC,CAPITAL ONE FINANCIAL CORP,14040H105,"29,900"
2453,2013-08-13,ADVANCE_CAPITAL_I_INC,COACH INC,189754104,"16,750"
2454,2013-08-13,ADVANCE_CAPITAL_I_INC,COOPER COS INC,216648402,"4,500"
2455,2013-08-13,ADVANCE_CAPITAL_I_INC,COSTCO,22160K105,"7,210"
2456,2013-08-13,ADVANCE_CAPITAL_I_INC,COVIDIEN PLC.,G2554F113,"12,270"
2457,2013-08-13,ADVANCE_CAPITAL_I_INC,CAMDEN PPTY TRSH,133131102,"11,700"
2458,2013-08-13,ADVANCE_CAPITAL_I_INC,COMPUWARE CORP,205638109,"20,800"
2459,2013-08-13,ADVANCE_CAPITAL_I_INC,CRANE COMPANY,224399105,"4,600"
2460,2013-08-13,ADVANCE_CAPITAL_I_INC,CARTER'S INC,146229109,"4,900"
2461,2013-08-13,ADVANCE_CAPITAL_I_INC,CARPENTER TECHNOLOGY,144285103,"27,650"
2462,2013-08-13,ADVANCE_CAPITAL_I_INC,CISCO,17275R102,"55,990"
2463,2013-08-13,ADVANCE_CAPITAL_I_INC,CARLISLE COS. INC.,142339100,"6,000"
2464,2013-08-13,ADVANCE_CAPITAL_I_INC,CSX Corp,126408103,"43,620"
2465,2013-08-13,ADVANCE_CAPITAL_I_INC,CATAMARAN CORP,148887102,"12,010"
2466,2013-08-13,ADVANCE_CAPITAL_I_INC,CVS CORPORATION,126650100,"31,500"
2467,2013-08-13,ADVANCE_CAPITAL_I_INC,CHEVRON TEXACO CORP.,166764100,"10,220"
2468,2013-08-13,ADVANCE_CAPITAL_I_INC,CORRECTIONS CORP,22025Y407,"19,090"
2469,2013-08-13,ADVANCE_CAPITAL_I_INC,CYPRESS SEMI.,232806109,"14,000"
2470,2013-08-13,ADVANCE_CAPITAL_I_INC,COMMUNITY HEALTH SYS,203668108,"8,700"
2471,2013-08-13,ADVANCE_CAPITAL_I_INC,CITY NATIONAL CORPORATION,178566105,"4,700"
2472,2013-08-13,ADVANCE_CAPITAL_I_INC,DARLING INTL INC,237266101,"34,000"
2473,2013-08-13,ADVANCE_CAPITAL_I_INC,"DONALDSON COMPANY, INC.",257651109,"9,200"
2474,2013-08-13,ADVANCE_CAPITAL_I_INC,3D SYSTEMS CORP,88554D205,"9,300"
2475,2013-08-13,ADVANCE_CAPITAL_I_INC,DANAHER CORPORATION,235851102,"12,870"
2476,2013-08-13,ADVANCE_CAPITAL_I_INC,"DISNEY, WALT COMPANY",254687106,"15,310"
2477,2013-08-13,ADVANCE_CAPITAL_I_INC,DICK'S SPORTING GOOD,253393102,"9,200"
2478,2013-08-13,ADVANCE_CAPITAL_I_INC,DOLLAR TREE INC,256746108,"12,200"
2479,2013-08-13,ADVANCE_CAPITAL_I_INC,DRESSER-RAND GROUP,261608103,"7,400"
2480,2013-08-13,ADVANCE_CAPITAL_I_INC,"DUKE REALTY INVESTMENTS, INC.",264411505,"18,600"
2481,2013-08-13,ADVANCE_CAPITAL_I_INC,DRIL-QUIP INC,262037104,"3,400"
2482,2013-08-13,ADVANCE_CAPITAL_I_INC,DTE ENERGY COMPANY,233331107,"12,160"
2483,2013-08-13,ADVANCE_CAPITAL_I_INC,DEVON ENERGY CORPORATION,25179M103,"15,450"
2484,2013-08-13,ADVANCE_CAPITAL_I_INC,BRINKER INTERNATIONA,109641100,"6,700"
2485,2013-08-13,ADVANCE_CAPITAL_I_INC,ENERGEN CORPCOM,29265N108,"9,300"
2486,2013-08-13,ADVANCE_CAPITAL_I_INC,EMC CORPORATION - MA,268648102,"50,750"
2487,2013-08-13,ADVANCE_CAPITAL_I_INC,ENERGIZER HOLDINGS,29266R108,"3,300"
2488,2013-08-13,ADVANCE_CAPITAL_I_INC,EQUINIX INC,29444U502,"3,400"
2489,2013-08-13,ADVANCE_CAPITAL_I_INC,ESTERLINE TECH,297425100,"3,000"
2490,2013-08-13,ADVANCE_CAPITAL_I_INC,ESSEX PROPERTY TRUST,297178105,"4,400"
2491,2013-08-13,ADVANCE_CAPITAL_I_INC,EAST-WEST BANCORP INC,27579R104,"13,500"
2492,2013-08-13,ADVANCE_CAPITAL_I_INC,FORTUNE BRANDS HOME & SECURITIES,34964C106,"16,000"
2493,2013-08-13,ADVANCE_CAPITAL_I_INC,FAIRCHILD SEMI-CONDUCTOR INC,303726103,"12,200"
2494,2013-08-13,ADVANCE_CAPITAL_I_INC,Freeport-McMoRan,35671D857,"14,979"
2495,2013-08-13,ADVANCE_CAPITAL_I_INC,FEDEX CORPORATION,31428X106,"12,810"
2496,2013-08-13,ADVANCE_CAPITAL_I_INC,FAIR ISAAC CORP,303250104,"6,200"
2497,2013-08-13,ADVANCE_CAPITAL_I_INC,FIDELITY NATL INFORM,31620M106,"21,050"
2498,2013-08-13,ADVANCE_CAPITAL_I_INC,FOOT LOCKER INCCOM,344849104,"14,600"
2499,2013-08-13,ADVANCE_CAPITAL_I_INC,FLOWERS FOODS INC,343498101,"16,200"
2500,2013-08-13,ADVANCE_CAPITAL_I_INC,FLUOR CORP,343412102,"14,350"
2501,2013-08-13,ADVANCE_CAPITAL_I_INC,FIRSTMERIT CORP,337915102,"15,500"
2502,2013-08-13,ADVANCE_CAPITAL_I_INC,FIDELITY NATIONAL,31620R105,"15,900"
2503,2013-08-13,ADVANCE_CAPITAL_I_INC,FIRST NIAGARA FINANC,33582V108,"48,700"
2504,2013-08-13,ADVANCE_CAPITAL_I_INC,FULTON FINANCIAL CORPORATION,360271100,"19,600"
2505,2013-08-13,ADVANCE_CAPITAL_I_INC,GENERAL DYNAMICS CORPORATION,369550108,"7,900"
2506,2013-08-13,ADVANCE_CAPITAL_I_INC,GARDNER DENVER MACHY,365558105,"4,900"
2507,2013-08-13,ADVANCE_CAPITAL_I_INC,GENERAL ELECTRIC COMPANY,369604103,"36,490"
2508,2013-08-13,ADVANCE_CAPITAL_I_INC,"GILEAD SCIENCES, INC.",375558103,"19,830"
2509,2013-08-13,ADVANCE_CAPITAL_I_INC,GATX CORP,361448103,"4,600"
2510,2013-08-13,ADVANCE_CAPITAL_I_INC,RANDGOLD RESOURCES,752344309,"4,400"
2511,2013-08-13,ADVANCE_CAPITAL_I_INC,GOOGLE,38259P508,"1,460"
2512,2013-08-13,ADVANCE_CAPITAL_I_INC,GLOBAL PAYMENTS INC,37940X102,"7,900"
2513,2013-08-13,ADVANCE_CAPITAL_I_INC,HANCOCK HOLDING CO,410120109,"8,700"
2514,2013-08-13,ADVANCE_CAPITAL_I_INC,HANESBRAND INC,410345102,"9,700"
2515,2013-08-13,ADVANCE_CAPITAL_I_INC,HCC Insurance Hldgs.,404132102,"9,600"
2516,2013-08-13,ADVANCE_CAPITAL_I_INC,HOME DEPOT,437076102,"5,980"
2517,2013-08-13,ADVANCE_CAPITAL_I_INC,"HAWAIIAN ELECTRIC IN DUSTRIES, INC.",419870100,"9,800"
2518,2013-08-13,ADVANCE_CAPITAL_I_INC,HOLLYFRONTIER CORP,436106108,"22,900"
2519,2013-08-13,ADVANCE_CAPITAL_I_INC,HELIX ENERGY SOLUTIONS GROUP,42330P107,"9,900"
2520,2013-08-13,ADVANCE_CAPITAL_I_INC,HOME PROPERTIES INC,437306103,"6,900"
2521,2013-08-13,ADVANCE_CAPITAL_I_INC,HOLOGIC INC,436440101,"32,300"
2522,2013-08-13,ADVANCE_CAPITAL_I_INC,HELMERICH & PAYNE,423452101,"10,900"
2523,2013-08-13,ADVANCE_CAPITAL_I_INC,HARSCO CORP,415864107,"13,400"
2524,2013-08-13,ADVANCE_CAPITAL_I_INC,HILLSHIRE BRANDS CO,432589109,"7,500"
2525,2013-08-13,ADVANCE_CAPITAL_I_INC,HENRY SCHEIN INC.,806407102,"4,400"
2526,2013-08-13,ADVANCE_CAPITAL_I_INC,HSN INC.,404303109,"5,900"
2527,2013-08-13,ADVANCE_CAPITAL_I_INC,HUBBELL INC,443510201,"5,200"
2528,2013-08-13,ADVANCE_CAPITAL_I_INC,IAC/INTERACTIVECORP,44919P508,"12,900"
2529,2013-08-13,ADVANCE_CAPITAL_I_INC,IBM,459200101,"6,030"
2530,2013-08-13,ADVANCE_CAPITAL_I_INC,IDEXX LABORATORIES,45168D104,"5,200"
2531,2013-08-13,ADVANCE_CAPITAL_I_INC,IDEX CORPORATION,45167R104,"5,500"
2532,2013-08-13,ADVANCE_CAPITAL_I_INC,INFORMATICA CORP,45666Q102,"6,800"
2533,2013-08-13,ADVANCE_CAPITAL_I_INC,INGREDION INC.,457187102,"16,600"
2534,2013-08-13,ADVANCE_CAPITAL_I_INC,WORLD FUEL SERVICES,981475106,"7,000"
2535,2013-08-13,ADVANCE_CAPITAL_I_INC,INTEL,458140100,"67,200"
2536,2013-08-13,ADVANCE_CAPITAL_I_INC,INTREPID POTASH INC,46121Y102,"19,100"
2537,2013-08-13,ADVANCE_CAPITAL_I_INC,GARTNER INCCOM,366651107,"9,000"
2538,2013-08-13,ADVANCE_CAPITAL_I_INC,ILLINOIS TOOL WORKS,452308109,"6,450"
2539,2013-08-13,ADVANCE_CAPITAL_I_INC,HUNT J B TRANS SVCS,445658107,"5,200"
2540,2013-08-13,ADVANCE_CAPITAL_I_INC,JETBLUE AIRWAYS CORP,477143101,"42,800"
2541,2013-08-13,ADVANCE_CAPITAL_I_INC,JACK HENRY & ASSOC.,426281101,"5,600"
2542,2013-08-13,ADVANCE_CAPITAL_I_INC,"JONES LANG LASALLE,INC.",48020Q107,"4,300"
2543,2013-08-13,ADVANCE_CAPITAL_I_INC,JOHNSON & JOHNSON,478160104,"22,080"
2544,2013-08-13,ADVANCE_CAPITAL_I_INC,JANUS CAP GROUP INC,47102X105,"18,800"
2545,2013-08-13,ADVANCE_CAPITAL_I_INC,JOY GLOBAL INC,481165108,"11,800"
2546,2013-08-13,ADVANCE_CAPITAL_I_INC,WILEY JOHN & SONS,968223206,"7,900"
2547,2013-08-13,ADVANCE_CAPITAL_I_INC,KBR INC,48242W106,"18,200"
2548,2013-08-13,ADVANCE_CAPITAL_I_INC,KIRBY CORPCOM,497266106,"5,400"
2549,2013-08-13,ADVANCE_CAPITAL_I_INC,KENNAMETAL INC,489170100,"7,900"
2550,2013-08-13,ADVANCE_CAPITAL_I_INC,COCA COLA,191216100,"19,500"
2551,2013-08-13,ADVANCE_CAPITAL_I_INC,MICHAEL KORS HOLDING,G60754101,"16,000"
2552,2013-08-13,ADVANCE_CAPITAL_I_INC,KRAFT FOODS GROUP,50076Q106,"19,556"
2553,2013-08-13,ADVANCE_CAPITAL_I_INC,KOHLS CORPORATION,500255104,"26,740"
2554,2013-08-13,ADVANCE_CAPITAL_I_INC,LINCOLN ELECTRIC,533900106,"7,800"
2555,2013-08-13,ADVANCE_CAPITAL_I_INC,LENNOX INTERNATIONAL,526107107,"6,300"
2556,2013-08-13,ADVANCE_CAPITAL_I_INC,LKQ CORPCOM,501889208,"29,000"
2557,2013-08-13,ADVANCE_CAPITAL_I_INC,LILLY (ELI),532457108,"12,180"
2558,2013-08-13,ADVANCE_CAPITAL_I_INC,ALLIANT ENERGY CORP,018802108,"10,600"
2559,2013-08-13,ADVANCE_CAPITAL_I_INC,LOUISIANA-PACIFIC CO,546347105,"13,600"
2560,2013-08-13,ADVANCE_CAPITAL_I_INC,LIBERTY PPTY TRSH,531172104,"6,700"
2561,2013-08-13,ADVANCE_CAPITAL_I_INC,LANDSTAR SYSTEM INC,515098101,"4,400"
2562,2013-08-13,ADVANCE_CAPITAL_I_INC,LIFE TIME FITNESS,53217R207,"6,500"
2563,2013-08-13,ADVANCE_CAPITAL_I_INC,MANPOWER INCORPORATED,56418H100,"7,300"
2564,2013-08-13,ADVANCE_CAPITAL_I_INC,Masimo Corp,574795100,"10,100"
2565,2013-08-13,ADVANCE_CAPITAL_I_INC,MATSON INC,57686G105,"9,400"
2566,2013-08-13,ADVANCE_CAPITAL_I_INC,MCDONALD'S CORPORATION,580135101,"4,220"
2567,2013-08-13,ADVANCE_CAPITAL_I_INC,MICROS SYSTEMS INC,594901100,"10,600"
2568,2013-08-13,ADVANCE_CAPITAL_I_INC,MEDNAX INC,58502B106,"4,900"
2569,2013-08-13,ADVANCE_CAPITAL_I_INC,MEDTRONIC INC.,585055106,"11,810"
2570,2013-08-13,ADVANCE_CAPITAL_I_INC,MDU RES GROUP INC,552690109,"18,500"
2571,2013-08-13,ADVANCE_CAPITAL_I_INC,MENTOR GRAPHICS CORP,587200106,"16,400"
2572,2013-08-13,ADVANCE_CAPITAL_I_INC,MOHAWK INDUSTRIES,608190104,"4,500"
2573,2013-08-13,ADVANCE_CAPITAL_I_INC,MILLER HERMAN INC,600544100,"10,100"
2574,2013-08-13,ADVANCE_CAPITAL_I_INC,"ALTRIA GROUP INC. IES, INC.",02209S103,"40,800"
2575,2013-08-13,ADVANCE_CAPITAL_I_INC,MARATHON PETROLEUM,56585A102,"9,920"
2576,2013-08-13,ADVANCE_CAPITAL_I_INC,"MERCK & COMPANY, INC.",58933Y105,"51,890"
2577,2013-08-13,ADVANCE_CAPITAL_I_INC,MARATHON OIL CORP.,565849106,"25,650"
2578,2013-08-13,ADVANCE_CAPITAL_I_INC,MINE SAFETY APPLIANC,602720104,"5,900"
2579,2013-08-13,ADVANCE_CAPITAL_I_INC,MSCI INC,55354G100,"8,000"
2580,2013-08-13,ADVANCE_CAPITAL_I_INC,MICROSOFT,594918104,"83,860"
2581,2013-08-13,ADVANCE_CAPITAL_I_INC,MSC INDUSTRIAL DIREC,553530106,"6,200"
2582,2013-08-13,ADVANCE_CAPITAL_I_INC,METTLER-TOLEDO INTL.,592688105,"1,700"
2583,2013-08-13,ADVANCE_CAPITAL_I_INC,MYLAN INCCOM,628530107,"31,400"
2584,2013-08-13,ADVANCE_CAPITAL_I_INC,NATIONAL INSTRUMENTS CORP.,636518102,"9,500"
2585,2013-08-13,ADVANCE_CAPITAL_I_INC,NCR CORPCOM,62886E108,"23,800"
2586,2013-08-13,ADVANCE_CAPITAL_I_INC,NEXTERA ENERGY INC,65339F101,"10,050"
2587,2013-08-13,ADVANCE_CAPITAL_I_INC,NATIONAL FUEL GAS,636180101,"7,800"
2588,2013-08-13,ADVANCE_CAPITAL_I_INC,NATIONAL RETAIL PROP,637417106,"7,700"
2589,2013-08-13,ADVANCE_CAPITAL_I_INC,NATIONAL OILWELL VARCO INC,637071101,"17,950"
2590,2013-08-13,ADVANCE_CAPITAL_I_INC,NEUSTAR INC,64126X201,"6,500"
2591,2013-08-13,ADVANCE_CAPITAL_I_INC,NORTHERN TRUST CORPORATION,665859104,"15,430"
2592,2013-08-13,ADVANCE_CAPITAL_I_INC,NUANCE COMMUNICATION.*,67020Y100,"33,000"
2593,2013-08-13,ADVANCE_CAPITAL_I_INC,NV ENERGY INCCOM,67073Y106,"22,600"
2594,2013-08-13,ADVANCE_CAPITAL_I_INC,NXP SEMICONDUCTOR,N6596X109,"33,100"
2595,2013-08-13,ADVANCE_CAPITAL_I_INC,NEW YORK COMM BANCOR,649445103,"42,400"
2596,2013-08-13,ADVANCE_CAPITAL_I_INC,REALTY INCOME CORP,756109104,"13,300"
2597,2013-08-13,ADVANCE_CAPITAL_I_INC,OMNICARE INC,681904108,"12,800"
2598,2013-08-13,ADVANCE_CAPITAL_I_INC,OGE ENERGY PROGRAM,670837103,"9,600"
2599,2013-08-13,ADVANCE_CAPITAL_I_INC,OCEANEERING INTERNAT,675232102,"12,400"
2600,2013-08-13,ADVANCE_CAPITAL_I_INC,OIL STATES INTL,678026105,"8,400"
2601,2013-08-13,ADVANCE_CAPITAL_I_INC,ORACLE,68389X105,"40,020"
2602,2013-08-13,ADVANCE_CAPITAL_I_INC,OLD REPUBLIC INTL,680223104,"22,700"
2603,2013-08-13,ADVANCE_CAPITAL_I_INC,OSHKOSH CORP,688239201,"12,100"
2604,2013-08-13,ADVANCE_CAPITAL_I_INC,"OUTERWALL, INC.",690070107,"17,700"
2605,2013-08-13,ADVANCE_CAPITAL_I_INC,OCCIDENTAL PETROLEUM,674599105,"9,700"
2606,2013-08-13,ADVANCE_CAPITAL_I_INC,VERIFONE SYSTEMS INC,92342Y109,"10,300"
2607,2013-08-13,ADVANCE_CAPITAL_I_INC,PROSPERITY BANCSHARE,743606105,"4,200"
2608,2013-08-13,ADVANCE_CAPITAL_I_INC,"PEPSICO, INC.",713448108,"9,100"
2609,2013-08-13,ADVANCE_CAPITAL_I_INC,PETSMART INC.,716768106,"6,020"
2610,2013-08-13,ADVANCE_CAPITAL_I_INC,PFIZER INC.,717081103,"21,500"
2611,2013-08-13,ADVANCE_CAPITAL_I_INC,PROCTOR & GAMBLE,742718109,"31,100"
2612,2013-08-13,ADVANCE_CAPITAL_I_INC,POLARIS INDUSTRIES,731068102,"4,800"
2613,2013-08-13,ADVANCE_CAPITAL_I_INC,PACKAGING CORP OF AM,695156109,"6,600"
2614,2013-08-13,ADVANCE_CAPITAL_I_INC,PHILIP MORRIS INTL,718172109,"9,200"
2615,2013-08-13,ADVANCE_CAPITAL_I_INC,PTC INC,69370C100,"11,600"
2616,2013-08-13,ADVANCE_CAPITAL_I_INC,PNC BANK CORPORATION,693475105,"19,670"
2617,2013-08-13,ADVANCE_CAPITAL_I_INC,PNM RESOURCES INC,69349H107,"13,600"
2618,2013-08-13,ADVANCE_CAPITAL_I_INC,PANERA BREAD CO,69840W108,"2,700"
2619,2013-08-13,ADVANCE_CAPITAL_I_INC,PPG INDS INC.,693506107,"2,950"
2620,2013-08-13,ADVANCE_CAPITAL_I_INC,PPL CORPORATION,69351T106,"20,250"
2621,2013-08-13,ADVANCE_CAPITAL_I_INC,PERRIGO COMPANY,714290103,"2,650"
2622,2013-08-13,ADVANCE_CAPITAL_I_INC,QUALCOMM INC,747525103,"19,980"
2623,2013-08-13,ADVANCE_CAPITAL_I_INC,QUESTCOR PHARM,74835Y101,"13,600"
2624,2013-08-13,ADVANCE_CAPITAL_I_INC,REGAL BELOIT CORP,758750103,"4,200"
2625,2013-08-13,ADVANCE_CAPITAL_I_INC,RENT-A-CENTER INC,76009N100,"9,400"
2626,2013-08-13,ADVANCE_CAPITAL_I_INC,EVEREST REINSURANCE,G3223R108,"4,800"
2627,2013-08-13,ADVANCE_CAPITAL_I_INC,RF MICRO DEVICES INC.,749941100,"27,800"
2628,2013-08-13,ADVANCE_CAPITAL_I_INC,REINSURANCE GROUP AMER INC,759351604,"17,300"
2629,2013-08-13,ADVANCE_CAPITAL_I_INC,ROYAL GOLD INC,780287108,"8,400"
2630,2013-08-13,ADVANCE_CAPITAL_I_INC,RIO TINTO PLC,767204100,"9,810"
2631,2013-08-13,ADVANCE_CAPITAL_I_INC,"RAYMOND JAMES FINANCIAL, INC.",754730109,"14,200"
2632,2013-08-13,ADVANCE_CAPITAL_I_INC,ROCK-TENN CO,772739207,"6,700"
2633,2013-08-13,ADVANCE_CAPITAL_I_INC,RESMED INC.,761152107,"11,400"
2634,2013-08-13,ADVANCE_CAPITAL_I_INC,ROSS STORES,778296103,"10,300"
2635,2013-08-13,ADVANCE_CAPITAL_I_INC,ROVI CORP,779376102,"9,800"
2636,2013-08-13,ADVANCE_CAPITAL_I_INC,RPM INTERNATIONAL INC,749685103,"12,500"
2637,2013-08-13,ADVANCE_CAPITAL_I_INC,RR DONNELLEY & SONS,257867101,"27,300"
2638,2013-08-13,ADVANCE_CAPITAL_I_INC,RELIANCE STEEL & ALU,759509102,"7,300"
2639,2013-08-13,ADVANCE_CAPITAL_I_INC,RAYTHEON CO,755111507,"6,150"
2640,2013-08-13,ADVANCE_CAPITAL_I_INC,RIVERBED TECHNOLOGY,768573107,"15,900"
2641,2013-08-13,ADVANCE_CAPITAL_I_INC,RAYONIER INC,754907103,"12,000"
2642,2013-08-13,ADVANCE_CAPITAL_I_INC,SIGNATURE BANK,82669G104,"4,400"
2643,2013-08-13,ADVANCE_CAPITAL_I_INC,SERVICE CORP INTL,817565104,"20,700"
2644,2013-08-13,ADVANCE_CAPITAL_I_INC,SEI CORPORATION,784117103,"13,000"
2645,2013-08-13,ADVANCE_CAPITAL_I_INC,SMITHFIELD FOODS INC,832248108,"12,100"
2646,2013-08-13,ADVANCE_CAPITAL_I_INC,SILICON LABORATORIES,826919102,"6,600"
2647,2013-08-13,ADVANCE_CAPITAL_I_INC,SL GREEN REALTY CORP,78440X101,"8,900"
2648,2013-08-13,ADVANCE_CAPITAL_I_INC,SILGAN HOLDINGS INC,827048109,"4,300"
2649,2013-08-13,ADVANCE_CAPITAL_I_INC,SOLERA HOLDINGS INC,83421A104,"17,500"
2650,2013-08-13,ADVANCE_CAPITAL_I_INC,SM ENERGY CO,78454L100,"8,500"
2651,2013-08-13,ADVANCE_CAPITAL_I_INC,SENIOR HOUSING PROP,81721M109,"17,600"
2652,2013-08-13,ADVANCE_CAPITAL_I_INC,"SYNOPSYS, INC.*",871607107,"18,000"
2653,2013-08-13,ADVANCE_CAPITAL_I_INC,SYNOVUS FINANCIAL CO,87161C105,"75,000"
2654,2013-08-13,ADVANCE_CAPITAL_I_INC,SUPERIOR ENERGY SERV,868157108,"15,500"
2655,2013-08-13,ADVANCE_CAPITAL_I_INC,SPX CORPCOM,784635104,"4,500"
2656,2013-08-13,ADVANCE_CAPITAL_I_INC,STERIS CORP,859152100,"5,600"
2657,2013-08-13,ADVANCE_CAPITAL_I_INC,STEEL DYNAMICS,858119100,"21,100"
2658,2013-08-13,ADVANCE_CAPITAL_I_INC,QUESTAR CORP,748356102,"16,800"
2659,2013-08-13,ADVANCE_CAPITAL_I_INC,SKYWORKS SOLUTIONS I,83088M102,"77,100"
2660,2013-08-13,ADVANCE_CAPITAL_I_INC,SENSIENT TECH CORP,81725T100,"22,550"
2661,2013-08-13,ADVANCE_CAPITAL_I_INC,STRYKER CORPORATION,863667101,"6,370"
2662,2013-08-13,ADVANCE_CAPITAL_I_INC,AT&T,00206R102,"43,190"
2663,2013-08-13,ADVANCE_CAPITAL_I_INC,TAUBMAN CENTERS INC,876664103,"6,000"
2664,2013-08-13,ADVANCE_CAPITAL_I_INC,TORONTO DOMINION,891160509,"12,590"
2665,2013-08-13,ADVANCE_CAPITAL_I_INC,TELEPHONE & DATA SYS,879433829,"9,900"
2666,2013-08-13,ADVANCE_CAPITAL_I_INC,TIDEWATER INC,886423102,"7,100"
2667,2013-08-13,ADVANCE_CAPITAL_I_INC,Teva Pharmaceutical,881624209,"26,220"
2668,2013-08-13,ADVANCE_CAPITAL_I_INC,TEREX CORP,880779103,"10,800"
2669,2013-08-13,ADVANCE_CAPITAL_I_INC,TELEFLEX INC,879369106,"4,000"
2670,2013-08-13,ADVANCE_CAPITAL_I_INC,TRIUMPH GROUP INCCOM,896818101,"6,500"
2671,2013-08-13,ADVANCE_CAPITAL_I_INC,TARGET CORP.,87612E106,"12,540"
2672,2013-08-13,ADVANCE_CAPITAL_I_INC,THORATEC CORPORATION,885175307,"10,000"
2673,2013-08-13,ADVANCE_CAPITAL_I_INC,TIBCO SOFTWARE INC,88632Q103,"15,300"
2674,2013-08-13,ADVANCE_CAPITAL_I_INC,"TJX COMPANIES, INC.",872540109,"17,680"
2675,2013-08-13,ADVANCE_CAPITAL_I_INC,TIMKEN CO,887389104,"10,100"
2676,2013-08-13,ADVANCE_CAPITAL_I_INC,"TOLL BROTHERS, INC.",889478103,"10,500"
2677,2013-08-13,ADVANCE_CAPITAL_I_INC,TEMPUR-PEDIC INTER,88023U101,"5,900"
2678,2013-08-13,ADVANCE_CAPITAL_I_INC,Trimble Navigation,896239100,"24,700"
2679,2013-08-13,ADVANCE_CAPITAL_I_INC,TRINITY INDS INC,896522109,"7,400"
2680,2013-08-13,ADVANCE_CAPITAL_I_INC,ST PAUL TRAVELERS CO,89417E109,"14,190"
2681,2013-08-13,ADVANCE_CAPITAL_I_INC,TRW Automotive Holdings Co,87264S106,"16,050"
2682,2013-08-13,ADVANCE_CAPITAL_I_INC,TRACTOR SUPPLY CO,892356106,"6,700"
2683,2013-08-13,ADVANCE_CAPITAL_I_INC,TUPPERWARE BRANDS,899896104,"5,300"
2684,2013-08-13,ADVANCE_CAPITAL_I_INC,TOWERS WATSON & CO,891894107,"5,600"
2685,2013-08-13,ADVANCE_CAPITAL_I_INC,TW TELECOM INC,87311L104,"14,500"
2686,2013-08-13,ADVANCE_CAPITAL_I_INC,TIME WARNER INC,887317303,"14,570"
2687,2013-08-13,ADVANCE_CAPITAL_I_INC,UNDER ARMOUR INC,904311107,"5,200"
